IMO,MMSI,Name,Type,Build Year,Country,Call Sign,Length,Width,Gross Tonnage,Deadweight Tonnage,Efficiency
9085479,244790145,Cool Expreso,Refrigerated Cargo Carrier,1994,Netherlands,PDKK,126,16,5471,7480,15.17
9306005,231355000,Arnarfell,Container Ship,2005,Faroe Is,OZ2048,138,22,8830,11143,32.41
8920983,277571000,Auriga,Refrigerated Cargo Carrier,1992,Lithuania,LYBT,109,18,5084,6120,20.46
9228370,636011527,Orange Sky,Refrigerated Cargo Carrier,2000,Liberia,ELZU 2,171,27,22063,26863,9.56
9144263,259538000,Lysbris Seaways,General Cargo Ship,1999,Norway,LJLN3,129,18,7409,7500,26.31
8201624,357773000,Msc Iris,Container Ship,1982,Panama,H3JN,203,27,21586,21370,29.43
9300659,215176000,Gabriel A,Container Ship,2004,Malta,9HA4995,155,25,14193,17264,20.2
9315020,255805555,Akacia,Container Ship,2004,Portugal,CQIF,149,22,11662,13713,23
9285110,354879000,Placid Sea,Bulk Carrier,2004,Panama,H8UT,190,32,30953,55604,5.41
9238337,227023100,Mont St. Michel,Ro-Pax Ship,2002,France,FNMT,183,30,35586,5579,28.65
9184548,357735000,Frio Mogami,Refrigerated Cargo Carrier,1999,Panama,3FSC9,134,20,7367,8077,23.44
9228801,636093020,Baltic Sky I,Chemical Tanker,2001,Turkey,TCA7379,182,27,23235,37272,6.37
9247390,247148700,Neverland,Oil Tanker,2003,Italy,3E5017,239,42,56346,105411,4.32
9253026,636090799,Cardonia,Container Ship,2003,Liberia,A8FR5,222,30,28596,39383,20.2
9281437,248390000,Marietta,Bulk Carrier,2004,Malta,9HA2346,225,32,40135,73880,4.54
9143855,242006000,Oued Ziz,Container Ship,1998,Barbados,8PM02,115,20,5638,7600,24.81
9253727,235666000,Toronto Express,Container Ship,2003,Bermuda,ZCET5,294,32,55994,47840,21.16
7350090,247373600,Moby Niki,Ro-Pax Ship,1974,Italy,IBPK,119,18,9276,1198,7.61
9214367,247015400,Moby Wonder,Ro-Pax Ship,2001,Italy,IBUR,170,27,36093,5500,4.21
9106302,249053000,Mein Schiff Herz,Passenger Ship,1997,Malta,9HJG9,264,36,77302,9600,
9250737,636018951,Kriti Breeze,Oil Tanker,2003,Panama,3E4094,269,46,79668,151736,3.43
9104562,518100369,Ali M,Bulk Carrier,1995,Cook Is,E5U3285,185,31,26071,45621,4.79
9150339,354123000,Aquarius Ace,Vehicle Carrier,1998,Panama,3FHB8,175,29,36615,14353,18.6
9010151,224509000,Ciudad De Alcudia,Ro-Pax Ship,1994,Spain,EANF,183,29,32534,10700,23.9
9110391,373517000,Msc Dymphna,Container Ship,1996,Panama,3EXN,274,40,64054,68363,26.39
7602120,209510000,Msc Aurelia,Ro-Pax Ship,1980,Cyprus,5BEA5,147,25,14834,3250,38.12
9285615,311697000,Morning Calm,Vehicle Carrier,2004,Bahamas,C6TM5,199,32,57692,21005,17.26
9245770,220164000,Clementine Maersk,Container Ship,2002,Denmark,OUQK2,347,43,91921,110000,
9222534,247057100,Janas,Ro-Pax Ship,2002,Italy,IBVB,214,26,35736,4700,12.84
9162215,477728400,Maersk Karachi,Container Ship,1998,Hong Kong,VRGL4,300,43,80942,88669,16.05
9164756,247456000,Cala Pino,Refrigerated Cargo Carrier,1999,Italy,IBHZ,189,24,14868,16024,23.37
9165360,310233000,Ottawa Express,Container Ship,1998,Germany,DJOR2,245,32,39174,40879,17.7
9122289,636014528,Kavkaz Iii,Bulk Carrier,1997,Liberia,A8UO4,190,32,27681,47200,
9227857,371202000,Cecela S,Bulk Carrier,2000,Liberia,5LGC4,148,23,11194,18320,5.17
9240976,215188000,Neptune Dynamis,Ro-Ro Ship,2002,Malta,9HFR7,158,24,21554,6850,42.72
9050618,227202000,Kalliste,Ro-Pax Ship,1993,France,FNEH,165,29,29575,9710,13.73
9050826,227184000,Paglia Orba,Ro-Pax Ship,1994,France,FNIL,165,29,29718,6325,29.69
9104835,247362600,Rhapsody,Ro-Pax Ship,1996,Italy,IBME,170,43,44307,3538,46.76
9166778,636020730,Msc Aby,Container Ship,1999,Liberia,5LAK7,346,42,92198,110381,15.23
9189897,311054900,Atlantic Acanthus,Refrigerated Cargo Carrier,1999,Bahamas,C6ZG7,144,21,9649,11793,19.66
9231834,305299000,Susan Borchard,Container Ship,2001,Antigua Barbuda,V2PW8,134,22,9981,11386,28
9234678,477455100,Fortune Glory,Oil Tanker,2001,Belize,V3NW2,183,27,23235,37278,8.39
9304306,538006087,Orchid Americas,Chemical Tanker,2004,Marshall Is,V7IH2,147,24,11924,19707,10.41
9204506,304134000,Holandia,Container Ship,2000,Cyprus,5BFX6,266,46,8737,9113,32
9299044,369340000,Maersk Durban,Container Ship,2005,Usa,KSKM,207,30,25406,33750,18.83
9004487,374732000,Milla,General Cargo Ship,1992,Panama,3ERE8,113,19,6030,9500,5.39
9081801,538009774,Hosanger,General Cargo Ship,1995,Marshall Is,V7A5146,213,31,37150,44251,6.8
9074042,636016066,Msc Polaris,Container Ship,1995,Liberia,D5EF8,300,37,60117,63014,16.98
8711306,273379890,Andrey Osipov,General Cargo Ship,1994,Russia,UBTN6,133,20,7085,7346,20.58
9192375,248604000,Laguna D,Chemical Tanker,2000,Malta,9HA4718,136,23,11287,14132,16
9160487,229690000,Tessa Kosan,Gas Carrier,1999,Malta,9HA5566,113,16,5103,6049,22.5
9171345,248688000,Marinoula,Oil Tanker,2000,Panama,3E4673,182,32,27254,44990,6.76
9187033,636019599,Transbay,General Cargo Ship,1999,Liberia,D5VG2,142,22,11894,17539,14.15
9172167,247326000,Ievoli Shine,Chemical Tanker,1998,Italy,IBDQ,126,20,6785,9887,20.39
9205940,215209000,Seavenus,Bulk Carrier,2000,Malta,9HGO7,190,32,28632,50913,6.13
9373656,256702000,Seastar,Oil Tanker,2008,Malta,9HAV9,250,44,61248,115639,3.88
9144081,259401000,Bastø I,Ro-Pax Ship,1997,Norway,LIPT,110,18,5505,1470,50.2
9302449,563035200,Maersk Dakar,Container Ship,2004,Singapore,9V5669,205,30,25406,33781,19.62
9149495,319478000,Stolt Sea,Chemical Tanker,1999,Cayman Is,ZCSQ7,163,24,14900,22198,
9287716,246191000,Fenja,Container Ship,2003,Netherlands,PHHT,137,22,7519,8658,34.82
9201774,271047982,Darmik,Chemical Tanker,2000,Turkey,TCA6037,118,16,5006,7071,24.3
9259501,220223000,Petunia Seaways,Ro-Ro Ship,2004,Denmark,OXJM2,200,30,32289,10407,13.97
9271884,266120000,Fure Nord,Chemical Tanker,2004,Sweden,SJKD,144,22,11548,17577,14.07
9271896,266129000,Ramona,Chemical Tanker,2004,Sweden,SFGZ,144,22,11548,17592,13.8
9262194,311538000,Theo T.,Oil Tanker,2003,Bahamas,C6SY5,227,32,40013,73021,4.51
9043055,311004000,Green Maveric,Refrigerated Cargo Carrier,1993,Bahamas,C6VY2,136,16,5103,6105,27.85
9165358,310223000,Mississauga Express,Container Ship,1998,Bermuda,ZCBP6,245,32,39174,40881,17.7
9172480,636014240,Colombian Star,Refrigerated Cargo Carrier,1998,Liberia,A8SL3,185,24,11733,10371,20.44
9181106,230685000,Finbo Cargo,Ro-Pax Ship,2000,Finland,---,180,24,22152,7477,24.53
9191319,257613000,Talisman,Vehicle Carrier,2000,Norway,LAOW5,244,32,67140,38300,14.19
9180358,212773000,Isa,Bulk Carrier,1999,Cyprus,P3HF8,200,24,21387,34939,5.82
9231468,636017015,Saint George,Oil Tanker,2002,Palau,T8A4147,245,42,61764,109390,4.38
9248552,249865000,Transbaltic,General Cargo Ship,2005,Malta,9HA4408,142,22,13340,16558,17.63
9277797,220258000,Torm Ismini,Oil Tanker,2004,Denmark,OUPT2,228,32,42432,74999,5.81
9150327,246347000,Venezia D,Chemical Tanker,1998,Netherlands,PBRQ,126,19,6875,10127,16
9136034,228393700,Pelagos,Ro-Pax Ship,1997,France,FMMQ,186,26,21856,7115,18.08
8911516,227182000,Monte D'Oro,Ro-Pax Ship,1991,France,FNIA,145,26,22070,4155,33.99
9236688,255805922,Msc Elbe Iii,Container Ship,2001,Portugal,CQIC6,208,30,25703,33657,21.29
9000742,255805777,Msc Jenny Ii,Container Ship,1995,Portugal,CQDA,200,32,28397,32984,17.92
9208198,257113350,Oslo Wave 3,General Cargo Ship,2000,Norway,LAKT8,143,23,11894,17539,15.98
9254941,565190000,Coral Shasta,Gas Carrier,2003,Singapore,9V8460,137,20,9691,10770,16.92
9240158,565183000,Norgas Alameda,Gas Carrier,2003,Antigua Barbuda,V2YG8,125,20,8720,9260,23.04
9265689,357934000,Bitu Express,Oil Tanker,2003,Panama,HOZW,180,32,28323,45974,7.46
9289922,563000400,Maersk Sana,Container Ship,2004,Singapore,9V5240,335,43,93511,97517,15.25
9281334,224145000,Volcan De Timanfaya,Ro-Pax Ship,2005,Spain,ECHT,142,24,17343,3500,23.04
9086320,636020176,Ocean S,General Cargo Ship,1996,Liberia,D5YA6,168,26,16041,26411,9.54
9014755,309075000,Baltic Winter,Refrigerated Cargo Carrier,1992,Bahamas,C6VR4,157,23,10842,12890,25.61
9007867,352001122,Aya M,Ro-Ro Ship,1995,Panama,3E3401,125,24,8407,6293,28.77
9198381,636020736,Bosphorus Prince,Bulk Carrier,2000,Liberia,5LAL5,186,31,26010,45572,5.78
9202663,357542000,Msc Gina,Container Ship,1999,Panama,3FLY9,259,32,40631,56904,18.05
9203942,357506000,Msc Aniello,Container Ship,2000,Panama,3FYW9,259,32,40631,56903,18.05
9206700,224898000,Villa De Agaete,Ro-Pax Ship,1999,Spain,EAWK,90,20,6346,800,64.67
9206774,255801480,Autosky,Vehicle Carrier,2000,Portugal,CQQA,140,23,21010,6670,27.9
9208203,257127140,Oslo Wave 4,General Cargo Ship,2000,Norway,LALF8,143,22,11894,17539,15.98
9237369,304317000,Moveon,Container Ship,2001,Portugal,CQBR,134,22,9981,11382,27.96
8819299,311043800,Green Austevoll,Refrigerated Cargo Carrier,1991,Bahamas,C6YS6,109,18,5084,6000,22
8804531,311009400,Green Karmøy,Refrigerated Cargo Carrier,1989,Bahamas,C6XH2,109,18,5084,6120,19.7
9317092,356811000,Bulk Freedom,Bulk Carrier,2005,Panama,3FGP9,190,32,30057,52454,5.45
8415794,351732000,Sea Patris,Vehicle Carrier,1985,Panama,3FWI7,176,29,36201,13895,18.51
9203526,357388000,Nikolas,Container Ship,2000,Panama,3FIJ,207,30,25294,32391,19.11
9152923,636018081,Belitaki,Container Ship,1998,Liberia,D5OC2,169,25,16281,22330,18.82
9047764,538009685,Bow Fagus,Chemical Tanker,1995,Marshall Is,V7A5040,184,33,23197,37375,5.48
9247572,352935000,Grand Pioneer,Vehicle Carrier,2002,Panama,HOBN,200,32,58947,19120,26.37
9168635,257401000,Bow Fortune,Chemical Tanker,1999,Marshall Is,V7A5150,183,32,23206,37395,5.48
9240201,225438000,Petroport,Oil Tanker,2002,Spain,EAAG,115,21,6074,8035,25.65
9285940,255806117,Johanna G,Bulk Carrier,2004,Portugal,CQAA3,200,24,22792,37193,6.99
9230995,636011561,Carlos Fischer,Refrigerated Cargo Carrier,2002,Liberia,A8AC4,204,32,33005,43067,14.25
9143752,374996000,Frio Galicia,Refrigerated Cargo Carrier,1997,Panama,3FPV3,142,22,8917,9662,21.53
9240964,215170000,Neptune Aegli,Ro-Ro Ship,2002,Malta,9HEX7,158,24,21554,6580,42.72
9272747,255805340,Ellen Essberger,Chemical Tanker,2004,Portugal,CQLS,118,19,5955,8563,18.8
9271511,314622000,Dsm Capella,General Cargo Ship,2004,Barbados,8PBJ6,200,24,22654,37116,6.95
9223813,352986184,Royal Star,Bulk Carrier,2001,Panama,3E3928,178,26,17944,27028,8.27
9110315,376616000,Sann  Tro,Bulk Carrier,1995,St Vincent Grenadines,J8B5890,167,26,16252,27209,6.78
9232204,255803960,Dominica,General Cargo Ship,2001,Portugal,CQNQ,127,21,10132,13022,13.56
9202039,304050864,Epsilongas (Epsilongas),Gas Carrier,2000,Antigua Barbuda,V2AZ7,108,18,5278,6174,22.69
9214276,247056100,La Superba,Ro-Pax Ship,2002,Italy,ICGK,210,31,49257,9750,31.13
9215323,538009144,W Kithira,Container Ship,2001,Marshall Is,V7A4375,300,44,80654,88700,17.8
9299484,271044070,Martha A,Container Ship,2005,Turkey,TCA3420,207,30,25414,33796,19.14
9306029,304783000,Sandnes,Bulk Carrier,2005,Antigua Barbuda,V2CJ4,166,24,17357,27711,8.98
9285354,210347000,Ubc Tampico,General Cargo Ship,2004,Cyprus,P3YN9,183,29,24140,37821,6.58
9164782,247629000,Cala Pedra,Refrigerated Cargo Carrier,2000,Italy,IBMK,189,26,14868,16024,23.37
9294381,477552800,Safmarine Nomazwe,Container Ship,2004,Hong Kong,VRKZ7,266,37,50657,62994,17.93
8920995,311009700,Green Crystal,Refrigerated Cargo Carrier,1992,Bahamas,C6XH5,109,18,5084,6000,19.7
9263693,477642800,Sino Star,Chemical Tanker,2003,Hong Kong,VRTV6,183,32,30024,46219,6.03
9215141,304050982,Kappagas (Kappagas),Gas Carrier,2001,Antigua Barbuda,V2IA5,108,18,5278,6211,22.55
9189251,265491000,Mignon,Vehicle Carrier,1999,Sweden,SJCD,227,32,67264,28126,14.78
9230490,352140000,Msc Loretta,Container Ship,2002,Panama,HOIU,304,40,73819,85802,20.99
9241786,239923000,Blue Star Naxos,Ro-Pax Ship,2002,Greece,SZUI,124,19,10438,1896,32.67
9164770,247601000,Cala Palma,Refrigerated Cargo Carrier,2000,Italy,IBMI,190,24,14868,16024,23.37
9187318,224876000,L'Audace,Ro-Ro Ship,1999,Spain,EAXA,142,21,15224,4695,23.76
9038323,308315000,Autumn Stream,Refrigerated Cargo Carrier,1993,Bahamas,C6LF8,158,24,13077,13981,20.37
9236262,636020663,Sc Phoenix,Container Ship,2001,Liberia,5LAC4,149,22,10308,12545,30.47
8000836,620797000,Kubrosli Y,General Cargo Ship,1981,Comoros,D6A2808,138,18,7788,11990,13.47
9292448,271043163,Matilde A,Container Ship,2004,Turkey,TCUP2,153,24,14106,17145,20.37
9293167,636017000,Msc Ronit R,Container Ship,2005,Liberia,A8IX8,294,32,58289,64519,24.03
9287132,538006678,Fame,Bulk Carrier,2004,Marshall Is,V7PY5,225,32,40030,75912,4.04
9220615,247018700,Grande Scandinavia,Container/Ro-Ro Cargo Ship,2001,Italy,IBNF,182,32,52485,18440,13.33
9172210,259896000,Doris,Chemical Tanker,1998,Norway,LAGP5,140,22,9956,16028,12.2
9243849,246467000,Fairpartner,Other Ship Types,2004,Netherlands,PHEC,143,26,15022,11350,23
9294393,477552200,Safmarine Nokwanda,Container Ship,2005,Hong Kong,VRLA4,266,38,50657,62994,17.52
9015199,308122000,Nederland Stream,Refrigerated Cargo Carrier,1991,Bahamas,C6KD6,157,24,13049,13958,24.34
9227900,247039400,Grand Benelux,Vehicle Carrier,2001,Italy,IBTB,177,31,37712,12594,8.55
9206786,255801540,Autostar,Vehicle Carrier,2000,Portugal,CQQC,140,23,21010,6670,29.2
9202869,636019809,Elvira,Refrigerated Cargo Carrier,2000,Liberia,A8IP2,152,23,10532,10309,22.57
9202857,636019778,Emerald,Refrigerated Cargo Carrier,2000,Liberia,D5WC7,152,23,10532,12734,20.96
9203954,355305000,Msc Sandra,Container Ship,2000,Panama,H3LV,274,32,43575,61468,17.54
8913411,355363000,Msc Santhya,Container Ship,1991,Panama,HPSP,238,32,37071,46600,16.21
9220861,311326000,Nicolas Delmas,Container Ship,2002,Bahamas,C6SF5,196,30,26061,30450,24.52
9247285,215015000,Athina Iii,Bulk Carrier,2004,Malta,9HA4921,225,32,39037,73305,4.65
9143439,215330000,Santa Martina,Chemical Tanker,1998,Malta,9HA5065,125,20,7153,11137,15.61
9226906,310459000,Arcadia,Passenger Ship,2005,Bermuda,ZCDN2,285,32,83781,10939,14.83
9282388,357672000,Yuanning Sea,Bulk Carrier,2004,Panama,H3FX,190,32,30881,55500,5.25
9008706,311044300,Aracari Arrow,General Cargo Ship,1992,Bahamas,C6YT2,200,31,29369,46956,5.47
9181651,354505000,Msc Ingrid,Container Ship,1999,Panama,HOHA,294,32,53208,67678,17.56
9216626,311001048,Transfighter,Ro-Ro Ship,2001,Liberia,5LKC8,690,24,20851,18972,12.22
8918954,355254000,Msc Nederland,Container Ship,1992,Panama,HPMR,237,32,37071,46600,16.21
9207508,244976000,Mississippiborg,General Cargo Ship,2000,Netherlands,PCGZ,134,16,6540,9150,21.87
9244037,314533000,Valerio,Bulk Carrier,2003,Barbados,8PAY6,165,27,16418,27112,6.52
9251705,352870000,Msc Florentina,Container Ship,2003,Panama,HPFH,300,40,75590,85832,17.95
9225653,636092976,Msc Alessia,Container Ship,2001,Liberia,D5YJ5,300,40,75590,85891,19.02
9260079,538005221,Pioneer,Oil Tanker,2003,Marshall Is,V7BZ6,181,27,22515,40055,6.56
8300389,244203000,Happy Buccaneer,General Cargo Ship,1984,Netherlands,PEND,146,28,16341,13740,17.79
9262209,310453000,Lng Akwa Ibom,Lng Carrier,2004,Bermuda,ZCDL9,288,48,115993,79633,9.15
9233260,239838000,Amazon,Bulk Carrier,2001,Greece,SWVU,225,32,39758,74910,4.44
9283198,563052500,Monte Olivia,Container Ship,2004,Singapore,9V6839,272,40,69132,88747,17.25
9237371,209177000,Wec Vermeer,Container Ship,2001,Cyprus,5BLR3,134,22,9981,11391,26.46
9143556,310768000,Dusseldorf Express,Container Ship,1998,Bermuda,ZCEV4,294,32,53523,66525,17.18
9306706,215912000,Neptune Okeanis,Ro-Ro Ship,2005,Malta,9HZW7,163,25,27788,7210,37.12
9239812,210464000,Mandarin,Bulk Carrier,2003,Cyprus,P3NV9,186,24,18311,26735,7.34
9214305,319602000,Stolt Focus,Chemical Tanker,2001,Cayman Is,ZGBG,183,32,23190,37467,9.46
9200330,538006783,Federal Oshima,Bulk Carrier,1999,Marshall Is,V7RG2,200,24,20659,36563,6.92
9284740,565503000,Centaurus Leader,Vehicle Carrier,2004,Singapore,9V2891,199,32,62195,21471,20.67
9293179,636016999,Msc Mirella,Container Ship,2005,Liberia,A8RL4,294,32,58289,64513,14.49
9218416,538004245,Federal Yoshino,Bulk Carrier,2001,Marshall Is,V7VY9,190,23,19125,32845,7.16
9162643,636018325,Msc Lea,Container Ship,2000,Liberia,D5PF5,216,26,24836,14150,31.05
9085534,636018933,Maersk Kotka,Container Ship,1996,Liberia,D5OV9,318,43,81488,84900,12.06
8918966,354537000,Msc Mandy,Container Ship,1993,Panama,HPRL,237,32,37071,46852,16.04
9104421,312715000,Sea Meray,Bulk Carrier,1995,Belize,V3TH2,180,30,23263,42183,4.48
9290361,215810000,Seaoath,Oil Tanker,2005,Malta,9HBO8,244,42,57162,105472,3.7
8303989,352245000,Ghena,Other Ship Types,1984,Panama,3FAV5,190,32,40035,17090,36.85
9216303,310378000,Lng Sokoto,Lng Carrier,2002,Bermuda,ZCDE4,288,48,114354,79822,9.09
9031698,207277000,Drujba,Ro-Pax Ship,1994,Bulgaria,LZHX,151,24,14398,7330,23.45
9087116,276554000,Regal Star,Ro-Pax Ship,1999,Estonia,ESCM,157,24,15281,7383,23.49
9208071,247131600,Zeus Palace,Ro-Pax Ship,2001,Italy,IBVO,212,25,31730,7680,21.16
9283966,304726000,Abb Elke,General Cargo Ship,2004,Antigua Barbuda,V2OV7,139,21,9611,12806,15.61
9235490,636020960,Skystar,General Cargo Ship,2000,Liberia,5LBO8,129,16,6382,8961,13.54
9261554,247098200,Catania,Ro-Pax Ship,2003,Italy,IBKM,186,27,25995,7150,20.14
9263655,247086200,Athara,Ro-Pax Ship,2003,Italy,IBDI,214,26,35736,4700,12.84
9122966,441992000,Asian Vision,Vehicle Carrier,1997,Korea,D8CU,200,32,55680,21421,15.7
9276030,636019784,Elbrus,Chemical Tanker,2004,Liberia,D5WD5,184,32,29327,46655,6.51
9064748,355746000,Msc Lara Ii,Container Ship,1994,Panama,HPUD,203,31,28892,41667,15.01
9188881,209122000,Cecilia Payne,Ro-Pax Ship,1999,Cyprus,C4HR2,87,24,5989,395,65.3
9164237,219470000,Alexander Maersk,Container Ship,1998,Denmark,OZRC2,155,25,14120,17526,
9188415,247597000,Enrico Ievoli,Chemical Tanker,2000,Italy,IBKI,138,20,9860,16631,13.64
9286047,215637000,Giannutri,Chemical Tanker,2004,Liberia,5LKQ3,183,27,23235,37299,6.24
9278791,538006782,Federal Nakagawa,Bulk Carrier,2005,Marshall Is,V7RF9,200,24,20661,36489,6.94
9059107,247324300,Af Marina,Ro-Pax Ship,1994,Italy,IBAW,168,24,14169,6550,51
9285483,257408000,Hoegh Tokyo,Vehicle Carrier,2004,Norway,LAPZ7,228,32,68871,27100,15.32
9149524,636010915,Stolt Span,Chemical Tanker,1998,Liberia,ELVQ7,162,24,14900,22273,
9171113,511100455,Blue Bead,General Cargo Ship,1998,Palau,T8A3604,170,27,18459,29478,8.53
9124471,319605000,Stolt Perseverance,Chemical Tanker,2001,Cayman Is,ZCGE5,176,31,25196,37059,
9087013,538009688,Bow Cedar,Chemical Tanker,1996,Marshall Is,V7A5043,183,32,23196,37455,5.47
9019078,210095000,Galileusz,Ro-Pax Ship,1992,Cyprus,C4LV2,150,23,15848,7330,32.54
9283215,563051400,Monte Rosa,Container Ship,2005,Singapore,9V2090,272,40,69132,64888,
9258985,244150212,Onego Rio,General Cargo Ship,2003,Netherlands,PBYD,143,18,7576,10300,28.17
9285990,209550000,America,Container Ship,2004,Cyprus,P3XP9,334,43,90645,101612,15.6
9252541,255806078,Northern Magnum,Container Ship,2003,Liberia,5LME7,300,40,75590,85832,12.42
9279329,355708000,Grand Dolphin,Vehicle Carrier,2004,Panama,H3WF,199,32,59217,18369,26.18
8912302,308919000,Yeoman Bridge,Bulk Carrier,1991,Bahamas,C6JY9,250,38,55695,96772,6
9153642,244379000,Jumbo Vision,Other Ship Types,2000,Netherlands,PBBG,110,21,7966,6993,27
9299460,314542000,Pacific Rose,Bulk Carrier,2004,Barbados,8PAZ7,183,24,18825,27638,7.48
9293416,271000747,Assos Seaways,Ro-Ro Ship,2005,Turkey,TCCU7,193,26,29004,9481,16.12
9197947,246456000,Slotergracht,General Cargo Ship,2000,Netherlands,PDBP,168,24,16641,21402,13.85
9147071,636016492,Msc Sao Paulo,Container Ship,1998,Liberia,D5GL3,294,32,53324,63537,15.56
9232175,210622000,Arion,Bulk Carrier,2003,Cyprus,P3QY9,190,30,31167,53806,5.54
9295244,211433000,Colombo Express,Container Ship,2005,Liberia,5LKU2,336,42,93750,103800,10.93
9031703,209183000,Copernicus,Ro-Pax Ship,1995,Cyprus,5BWX4,150,23,14398,7330,21.59
8872801,352273000,Pretty Nelly,General Cargo Ship,1994,Panama,3EHA7,109,18,5624,7158,17.5
9215189,219982000,Johannes Maersk,Container Ship,2001,Denmark,OWFD2,216,32,30166,35097,0
9150315,636017830,Stolt Sypress,Chemical Tanker,1998,Liberia,D5MX2,182,32,22626,36677,9.02
9266231,636017828,Stolt Kiri,Chemical Tanker,2003,Liberia,D5MW8,100,30,11769,19508,13.95
9170597,248889000,Trans Iberia,Chemical Tanker,1999,Malta,9HA2566,152,24,13015,19733,12.39
9244087,351095000,Jaguar 1,Bulk Carrier,2003,Panama,3FKG5,155,24,12578,20001,8.56
9168611,319591000,Stolt Spray,Chemical Tanker,2000,Cayman Is,ZCSQ9,163,24,14900,22201,
9305180,255806456,Patalya,Chemical Tanker,2005,Portugal,CQEQ5,144,23,11935,16664,14.58
9122461,341765000,Nadia,Container Ship,1997,St Kitts Nevis,V4CL4,149,22,9602,12340,24.29
9144744,247442000,Raffaele Rubattino,Ro-Pax Ship,2000,Italy,ICFR,180,26,31041,7300,11.61
9229697,319875000,Equinox Seas,Bulk Carrier,2003,Cayman Is,ZCIT3,190,32,30049,52009,5.73
9234367,413064000,Xin Yan Tian,Container Ship,2004,China,BPBA,280,40,66433,68023,20.45
9299501,245088000,Energizer,Container Ship,2004,Netherlands,PHAS,134,21,7642,9500,30.05
9273727,266314000,Birka Stockholm,Passenger Ship,2004,Sweden,SIJW,177,36,34924,4020,14.92
9232888,636011782,Kriti Bastion,Oil Tanker,2003,Palau,T8A4146,244,42,57171,106074,4.07
9293337,215589000,Castillo De Trujillo,Oil Tanker,2004,Panama,3E3881,183,25,21589,29500,9.12
9277632,413219590,Kang Man,Bulk Carrier,2004,China,BOCA7,190,32,29995,52818,5.51
9306940,232008765,Raleigh Fisher,Oil Tanker,2005,United Kingdom,MBFI9,172,28,22184,35192,7
9189873,354502000,Frio Ionian,Refrigerated Cargo Carrier,1998,Panama,3FGU,154,24,11417,10447,22.1
9227962,353047000,Solitaire I,Bulk Carrier,2000,Panama,H3FH,160,26,15609,24997,7.64
7360605,247664000,Moby Vincent,Ro-Pax Ship,1974,Italy,IBMY,127,21,12108,2541,10.47
9293624,248917000,Toledo,Vehicle Carrier,2005,Malta,9HA4861,199,32,61321,14512,17.28
9283538,304603000,Lake Ontario,Bulk Carrier,2004,Antigua Barbuda,V2CE9,184,23,18825,27783,9.65
9293923,538007353,Federal Katsura,Bulk Carrier,2005,Marshall Is,V7JT5,190,23,19165,32594,6.57
9272204,257034490,Champion Concept,Oil Tanker,2005,Norway,LAFI8,182,32,27357,47171,6.39
9238117,538003253,Kingfisher D,Bulk Carrier,2002,Marshall Is,V7PL2,170,27,17431,28425,5.99
9305269,247130700,Sharden,Ro-Pax Ship,2005,Italy,IBLN,214,26,39798,7031,9.72
9117739,477878000,Saga Monal,General Cargo Ship,1996,Hong Kong,VRZQ9,200,32,36463,49755,5.78
